animal_ID,treatment_odor,sex,species,dead,length_mm,D_time_move_p,D_total_dist_m,D_avg_speed_BL,D_max_speed_BL,D_mean_speed_first_BL,D_diff_speed_first_last_BL,D_sharp_turns_p,D_spirals,D_continuous,D_max_still_sec
190715-03-top,100ul_milliQ_water,m,Anopheles arabiensis,no,5.1,-0.3337041156840934,0.02150985923707098,-0.4369712240678712,-0.45000181119985083,0.0,-0.014080280124803134,0.0,0,0,439.0
190715-04-top,100ul_milliQ_water,m,Anopheles arabiensis,no,4.3,-2.16787103946637,-0.09976651407588416,-0.6079170377350822,-3.0229058444313677,-0.10704290507146996,0.0911699197628335,-0.16675931072818231,0,-6,540.5
190715-04-bottom,100ul_milliQ_water,m,Anopheles arabiensis,no,5.0,-3.8398850925090633,-0.33246920952687736,-0.2700380817630157,0.28539679478485525,0.0,0.010059110745912713,-0.6679647140513731,0,-13,5.0
190715-05-top,100ul_quinine,f,Anopheles arabiensis,no,5.1,-0.22246941045606228,-0.09082089857483956,-0.5439431098394204,-0.8651281835014962,0.0004615332457173865,-0.025252362454138304,-0.05561735261401557,0,-1,481.5
190715-06-top,100ul_quinine,f,Anopheles arabiensis,no,5.1,-4.783092324805338,-0.256068248834769,0.06519706514548385,-0.6094739565744192,0.010629896948575933,0.06685863869317331,-0.5005561735261401,1,-10,-21.5
190715-06-bottom,100ul_quinine,m,Anopheles arabiensis,no,5.2,0.0,-0.15252153331919568,0.0,-0.19006412106045206,-0.030493970211970752,0.003044338158718903,0.0,0,0,1.0
190715-08-top,100ul_quinine,m,Anopheles arabiensis,no,5.3,3.9488320355951068,0.19596127934872687,-0.2144932208203003,-0.22520042098519433,-0.11005290753702174,-0.07820892186561976,0.6674082313681868,0,13,-46.5
190715-09-top,100ul_quinine,f,Anopheles arabiensis,no,4.9,4.617322316625043,0.3005751827422831,-0.21745062922770986,-0.7764887781762146,-0.054296006527542406,0.07357470133561196,0.7233038253237956,0,11,-101.0
190715-09-bottom,100ul_quinine,f,Anopheles arabiensis,no,4.3,-4.115684093437153,-0.09455832200748404,0.5561676311459911,0.6353698896119746,0.4335707872712691,-0.7022970864585375,-0.7230255839822024,0,-14,259.0
190715-10-top,100ul_quinine,f,Anopheles arabiensis,no,4.7,0.22246941045606228,0.08144494384150872,0.015402983626792766,0.06048287010769848,0.03962401199158812,-0.031247052037109115,0.0,0,0,-219.0
190716-01-bottom,100ul_quinine,m,Anopheles arabiensis,no,4.9,3.2240133407448583,0.23824958390543405,0.382960112737202,0.8928126395884339,-0.19333664571596612,-0.007399632220005697,0.9449694274596999,0,5,-355.5
190716-02-top,100ul_quinine,f,Anopheles arabiensis,no,4.4,0.44469149527515284,0.07024720009752239,0.8358349041480652,1.7605574289939656,-0.16987945243473407,0.17389432027166543,0.27793218454697055,0,3,283.5
190716-02-bottom,100ul_quinine,f,Anopheles arabiensis,no,4.9,4.836199925017274,0.19859290011579778,0.48970108602549445,1.1546012020210723,-0.08728139176065973,-0.015605328453059217,1.111882283316963,0,21,94.0
190716-03-top,100ul_quinine,m,Anopheles arabiensis,no,5.0,9.61645358532518,0.2510803606604157,-0.32908504575512354,0.10706918842503388,-0.11390382676881916,0.47039118696102244,-0.3891050583657588,1,32,-138.0
190716-03-bottom,100ul_quinine,m,Anopheles arabiensis,no,4.5,9.394107837687603,0.42839339191721715,-0.13706352344079065,0.3007624449024666,-0.18782638104973715,0.6578542906817884,1.3896609227348526,0,35,-531.0
190716-04-top,100ul_quinine,m,Anopheles arabiensis,no,4.4,-0.889197496322577,-0.14861134404973583,-0.6971864034153725,-1.5109453330152662,0.0,-0.03625436831913269,-0.05555552120477264,0,-4,195.5
190716-04-bottom,100ul_quinine,f,Anopheles arabiensis,no,4.8,-6.117908787541713,-0.4092890164960517,-0.8319670634398988,-3.250426491553074,-0.3700485444132475,0.41384730677877946,-0.8342602892102335,0,-22,589.0
190716-05-top,100ul_quinine,f,Anopheles arabiensis,no,4.6,-21.53942146811241,-0.6551518023524839,0.32875825874116693,-0.6004890714851965,-0.3256404084980765,0.13734011821068334,-1.1692024094043774,-1,-57,287.0
190716-05-bottom,100ul_quinine,f,Anopheles arabiensis,no,5.2,0.44469149527515284,-0.018537126626766348,-0.4999336147176199,-0.1526107779837247,-0.36419434339934287,0.3744652163404861,0.11117287381878824,1,5,-112.0
190716-06-top,100ul_quinine,f,Anopheles arabiensis,no,4.0,0.39012527661826724,-0.04530431139887864,-1.435225134588853,-4.045310332604649,-0.33310958246766276,0.41440907765177853,-0.11108012670492384,0,2,-385.0
190716-06-bottom,100ul_quinine,f,Anopheles arabiensis,no,3.8,8.28698553948832,0.4160730548468441,0.7484331095492284,2.388917497997851,-0.029336072567419977,0.040641682198533965,1.0567296996662958,0,41,-357.5
190717-01-top,05_percent_food,f,Anopheles arabiensis,no,3.9,17.686318131256954,0.30566193890224513,-0.6644897125873985,0.11750239686184383,0.4799640418338462,-0.6419683634264279,-0.389321468298109,1,55,-133.0
190717-02-top,05_percent_food,f,Anopheles arabiensis,no,5.4,-14.794215795328142,-0.9981441018544572,-0.6342718786731125,-3.1796657358549005,-0.3587292145170362,0.3543472455936095,-3.89321468298109,0,-43,299.0
190717-02-bottom,05_percent_food,m,Anopheles arabiensis,no,4.8,4.393770856507231,0.1753518927082363,0.061512628143168824,0.07159411398219362,0.0,0.34540006695084513,0.6674082313681868,0,16,-182.5
190717-04-top,05_percent_food,f,Anopheles arabiensis,no,4.8,-0.05561735261401557,0.008760598413843579,0.38510303143802826,-0.18163690066677196,-0.20670842957427174,0.20254622446960008,0.22246941045606228,0,4,95.5
190717-04-bottom,05_percent_food,m,Anopheles arabiensis,no,4.8,1.8353726362625142,-0.09188096859647416,-0.31893515907022296,-0.9658191693199631,-0.4043315312569505,0.4202030813482057,0.11123470522803114,0,8,-352.0
190717-05-top,05_percent_food,f,Anopheles arabiensis,no,4.9,0.22246941045606228,-0.09846703373913646,-1.0730070977064796,-0.22724559553074597,-0.5025560465090118,0.5120891993436548,-0.22246941045606228,0,3,-74.0
190718-01-bottom,05_percent_food,m,Anopheles arabiensis,no,3.9,4.282536151279199,-0.6720337692656799,-1.1406371815425416,0.06263673687848925,0.02680412150060893,-0.17980229804740167,-4.338153503893215,0,5,51.0
190718-02-top,05_percent_food,f,Anopheles arabiensis,no,5.1,17.908787541713018,0.20139883866804031,-0.9868794996909196,-0.6344229528843757,0.012430895862941204,0.1723332060011234,-1.668520578420467,0,73,-19.0
190718-02-bottom,05_percent_food,f,Anopheles arabiensis,no,5.1,-28.341686258673953,-1.7136553128645877,-0.6383987585863375,-2.4314229957532465,-0.9754854277356441,1.039122010942688,-6.792996920607158,0,-96,538.0
190718-03-top,05_percent_food,m,Anopheles arabiensis,no,4.8,-20.02224694104561,-1.0579524766648556,-1.1318649894813106,-8.90492621222627,-0.023921043204511785,0.04044810300104436,-3.8375973303670747,0,-61,297.0
190718-04-bottom,05_percent_food,f,Anopheles arabiensis,no,4.9,32.3615307430565,-0.0489228610067427,-1.386869070203581,-1.9635951399590281,-0.3806497591425844,0.13395901839971092,-1.1141421588198845,1,88,-79.5
190718-05-top,05_percent_food,f,Anopheles arabiensis,no,4.3,10.192845982287775,-0.823069178866991,-1.0826076376706903,-2.0717424133353672,0.08443445775195788,-0.47333320353945446,-3.223456858061672,0,15,-11.0
190718-05-bottom,05_percent_food,f,Anopheles arabiensis,no,5.3,-4.226918798665183,-0.2645736374851345,-0.3283879876201129,-1.3941431800632842,-0.028160193173037446,-0.19059771497776673,-0.5005561735261401,0,-15,350.0
190718-06-bottom,05_percent_food,m,Anopheles arabiensis,no,4.7,6.073663471927059,0.23070337581096795,-0.45930648623511505,0.10877587754173046,-0.0697932231131235,0.09419781745665973,0.6686476842400596,0,27,-546.5
190718-08-top,100ul_milliQ_water,m,Anopheles arabiensis,no,5.4,-11.179087875417128,-0.28560179628920923,0.21679017526983646,0.252157708116608,-0.0002511783525260998,-0.1331086864859644,-1.0567296996662954,2,-47,36.5
190722-01-top,05_percent_food,f,Anopheles arabiensis,no,4.6,-1.3348164627363737,-0.0719445565329965,-0.772394200132773,-2.78725811826682,-0.10651204089514857,0.09998072922392379,-0.27808676307007785,0,-6,11.5
190722-02-top,05_percent_food,f,Anopheles arabiensis,no,5.2,0.8342602892102335,-0.02406129629971443,-1.0154537227749674,-1.842525590861397,-0.28311991503976874,0.2870430850895149,-0.22246941045606228,0,1,48.5
190722-03-top,05_percent_food,f,Aedes aegypti,no,5.2,7.063403781979979,0.0906027164647516,-0.07140413837294413,-0.9397673354101124,-0.6240567924471454,1.0189338591825896,1.7797552836484982,1,-4,21.0
190722-03-bottom,05_percent_food,m,Aedes aegypti,no,4.7,0.2780867630700783,-0.9121434560688884,-0.3654830455921183,-1.432967466750703,-0.03351530616035825,-0.1392836887490958,1.7241379310344822,-4,-51,-19.5
190722-04-top,05_percent_food,m,Aedes aegypti,no,5.2,12.251014080444293,-0.5491814756408342,-0.2590683139023403,-2.5099260188229686,-0.3962431211957255,0.5225950338802106,-9.351793218582696,8,-18,-3.5
190722-04-bottom,05_percent_food,m,Aedes aegypti,no,6.2,-15.406006674082313,-0.5216819529046037,-0.5998765721836189,-2.5638934013832526,-0.040551731980149476,0.039463794075040304,-2.169076751946607,-2,-46,436.5
190722-05-top,05_percent_food,m,Aedes aegypti,no,4.9,16.017797552836477,0.2043336876440125,-0.08778975583767656,0.09499931453259292,-0.36164457230548563,0.533504766804219,-0.22246941045606228,0,52,-0.5
190722-05-bottom,05_percent_food,f,Aedes aegypti,no,5.2,-5.320685443613414,-0.0747754510804981,0.01985287536655067,0.1276763610101721,-0.39148483723807886,0.7400737066187143,1.0654624911123722,-1,-11,3.0
190722-06-top,05_percent_food,f,Aedes aegypti,no,5.6,-4.678302415869069,-0.06808026346850049,0.007292463437924002,0.884761094207497,-0.19309693894094204,0.3584003189967386,1.43898667972151,-15,-9,0.5
190722-06-bottom,05_percent_food,m,Aedes aegypti,no,5.1,-7.786429365962178,0.050695699573159336,0.09395714580745373,1.9936855826119513,-0.15820038929455948,0.34458530462653963,0.3337041156840934,-6,-40,-48.5
190722-07-top,05_percent_food,m,Aedes aegypti,no,4.8,13.681868743047822,0.7109943223702608,0.12032459195631973,-1.3128829650694107,-0.17391510154743461,0.23959039768861723,3.7263626251390427,0,54,-30.5
190722-07-bottom,05_percent_food,m,Aedes aegypti,no,5.7,3.8218437229766806,-0.12994788911677357,-0.06583577014660524,-0.5702029688449313,-0.291335913955551,0.2640482565188294,-0.5544093697133339,-16,52,3.0
190722-08-top,05_percent_food,m,Aedes aegypti,no,5.0,-20.077864293659623,-0.826831560929947,-0.07369370640780348,-1.259930477093751,0.1257374949103076,-0.1705424357298555,-6.729699666295885,-3,-68,-45.0
190722-08-bottom,05_percent_food,m,Aedes aegypti,no,5.9,5.172413793103445,0.114686434113215,-0.015538152362885582,-0.12693492002024387,0.2368252002747825,-0.13024683571867396,1.3348164627363746,-4,23,-6.5
190723-01-top,100ul_quinine,m,Aedes aegypti,no,4.8,-12.714306318217915,-0.12999162583102408,0.10012072182035281,-0.05785008259855129,0.4112353953074632,-0.6827849007201027,-1.3378805238987486,1,-12,11.5
190723-01-bottom,100ul_quinine,m,Aedes aegypti,no,5.0,-13.515016685205786,-0.4598230996069044,-0.014064213857120311,-0.528192194821627,-0.1387623202403983,0.01788708581927123,-2.447163515016686,-4,-74,25.0
190723-02-top,100ul_quinine,f,Aedes aegypti,no,5.1,-18.094591615033785,-0.5092143154973428,0.006038298594602032,0.3611061792608985,0.0017170024763357439,-0.07445008201455416,-3.3881992116952517,-2,-48,8.5
190723-02-bottom,100ul_quinine,f,Aedes aegypti,no,5.5,1.3365506340873665,-0.1188027184583853,-0.05573215442056456,-0.5545475622911873,-0.17119433309194365,0.29381747251611356,-1.288613183170611,0,-4,-6.5
190723-03-top,100ul_quinine,m,Aedes aegypti,no,6.6,47.61526665361909,2.2778429738977497,0.22638265612199227,1.4322455664303402,0.0063084743541486875,0.4626432026076781,8.019489608597526,2,153,-105.5
190723-03-bottom,100ul_quinine,f,Aedes aegypti,no,6.0,-24.026696329254726,-1.1457259186675937,-0.14300326052817147,-0.28685502546153385,-0.3893078605529071,0.5361993965263605,-3.448275862068966,-3,-85,46.0
190723-04-bottom,100ul_quinine,m,Aedes aegypti,no,5.4,0.7230255839821993,0.07578243011954644,0.01994198300270522,0.028610657325772504,-0.022193667378356874,-0.13963619809906047,-0.44493882091212456,-4,2,13.0
190723-05-top,100ul_quinine,f,Aedes aegypti,no,5.9,-17.853170189099004,-0.8466520229819856,-0.10347016458880265,0.3163561556101011,-0.14338733728744962,0.15837064348662933,0.055617352614016013,-6,-48,13.5
190723-05-bottom,100ul_quinine,m,Aedes aegypti,no,5.5,9.454949944382648,0.2938742881467817,-0.03792144788542484,-0.90127284552953,-0.1521176500431116,0.34781900391949677,1.7241379310344827,0,17,-79.0
190723-06-top,100ul_quinine,m,Aedes aegypti,no,5.0,-20.63403781979978,-2.1358635492195113,-0.43723316725875516,0.39525268519082957,-0.25844094971972253,0.04987588688737754,-1.4460511679644057,-4,-116,44.0
190723-06-bottom,100ul_quinine,f,Aedes aegypti,no,6.7,-8.843159065628477,-0.33493140746562633,-0.05649681616946112,-0.12510843203792188,-0.04679936991085132,0.054183857936437124,-1.557285873192436,0,-13,129.0
190724-01-top,100ul_quinine,f,Anopheles gambiae,no,4.2,-2.6778656554645828,0.11308160370494957,0.6248069513890442,0.6065676663377211,-0.7829515492408221,0.5361925624432031,0.8328056339109242,0,-13,7.0
190724-01-bottom,100ul_quinine,m,Anopheles gambiae,no,4.1,-6.549893928217443,-0.8858352136001799,-0.44367850672709563,0.28838604655532407,-0.6500435899328787,0.639856841664663,-0.5535456912473311,1,-16,72.0
190724-02-top,100ul_quinine,m,Anopheles gambiae,no,4.0,5.2280311457174635,0.3890558966808285,0.5994155476401516,0.9666616312202265,0.057304988233589704,0.19139189078969374,1.0567296996662958,0,26,-260.5
190724-02-bottom,100ul_quinine,m,Anopheles gambiae,no,4.9,-1.6686442412389533,-0.16824788100256532,-0.6913108673409077,-4.577510940453325,-0.2732254352646645,0.25701424998447076,-0.1668520578420467,0,-5,-82.5
190724-03-top,100ul_quinine,m,Anopheles gambiae,no,4.1,-20.7241720140918,-2.106420197485223,-0.5395705973190896,-0.7451156023526995,-0.036618256152294415,-0.4675997341131456,-3.9996157909902985,0,-61,40.0
190724-03-bottom,100ul_quinine,m,Anopheles gambiae,no,4.4,-5.339265850945495,-0.7459785360145856,-1.1589553335188296,-3.7105432479817804,-1.2374512702128413,1.262612410824741,-0.8898776418242491,-1,-25,-20.0
190724-04-top,100ul_quinine,f,Anopheles gambiae,no,4.7,-19.780393383791882,-2.7099392611381283,-0.7421987177295424,-1.3772616521422698,-1.241453171730468,0.6655453057374435,-5.1675909431825,-3,-50,60.5
190724-04-bottom,100ul_quinine,f,Anopheles gambiae,no,4.6,0.7230255839822028,-0.1970399054160641,-0.34172324199362736,0.4050231201711103,-0.6416787466368292,-0.0652382788031538,0.6117908787541708,1,-1,-201.0
190724-05-top,100ul_quinine,f,Anopheles gambiae,no,4.3,-12.841845318692078,-1.305652068764959,-0.8805815174598233,-3.837514243037294,-0.9467536027229978,0.965477824438437,-2.6129001273466956,-1,-41,75.0
190724-05-bottom,100ul_quinine,f,Anopheles gambiae,no,4.6,-4.4493882091212456,-0.6123194163690254,-0.6412877889359045,-1.2466811193697653,-0.9551551779969186,0.9429887933615704,-0.3893214682981092,0,-19,-96.5
190724-06-top,100ul_quinine,m,Anopheles gambiae,no,4.8,-19.243604004449388,-2.4645455614892207,-1.5106668532824359,-2.834560155942685,-1.4013103881409925,1.4032803519857722,-4.505005561735262,-2,-55,19.5
190724-06-bottom,100ul_quinine,m,Anopheles gambiae,no,4.6,-8.906018744626287,-1.2341011824454697,-1.959102024116085,-5.797845243528687,-2.0135367523554084,2.009178907814702,-2.3373834650879632,-1,-33,154.0
190724-07-top,100ul_quinine,m,Anopheles gambiae,no,5.1,-10.011401711864396,-1.1362933413161986,-1.7029966803090806,-5.118630059015816,-1.2824538080196282,1.243004147775013,-1.6129032258064515,0,-37,416.5
190724-07-bottom,100ul_quinine,f,Anopheles gambiae,no,4.8,-5.384000875532756,-0.5484972916883015,-0.1352271535638836,-1.5326883322759652,-1.4169924936503662,2.1685836536935597,-0.7765406686819585,0,-27,-99.5
190724-08-top,100ul_quinine,m,Anopheles gambiae,no,4.3,-1.612903225806451,-0.2183434260991859,-0.8351008960819346,-2.1661772730285005,-0.9473816073381345,0.8996776223726944,-0.22246941045606228,0,0,-104.5
190724-08-bottom,100ul_quinine,m,Anopheles gambiae,no,4.6,7.280741185468876,0.39940567595002974,0.23883694971445746,1.1667477811099913,-0.29053472603934943,0.5094909045748313,1.3894445128025024,0,26,-381.0
190725-01-top,100ul_quinine,f,Anopheles gambiae,no,4.9,-15.060338180709715,-2.0637736817670422,-0.8284178210983544,-4.048061034418827,-1.1285437352182983,0.8196052193517106,-4.446049313022128,0,-51,158.5
190725-01-bottom,100ul_quinine,f,Anopheles gambiae,no,5.5,1.318523886400861,-0.0456239543317869,-0.11234109722686436,-5.267533257104456,0.49788521308589584,-0.7287770203491657,1.5530504216592949,0,13,-16.0
190725-02-top,100ul_quinine,m,Anopheles gambiae,no,5.3,-6.008498108886349,-0.2556130649022812,-0.01892118011507493,0.714038793804689,-0.03595693812622651,0.017388783449877432,-1.112656209326526,1,-28,46.0
190725-02-bottom,100ul_quinine,m,Anopheles gambiae,no,4.3,-11.880787995807017,-0.9391442026067299,-0.6429482552761772,-1.1622204890272547,-1.2548775473046243,1.2580363259631167,-2.063510987998594,0,-38,272.5
190725-03-top,100ul_quinine,m,Anopheles gambiae,no,4.8,-8.620689655172413,-1.1267303192145692,-0.3927189381118179,1.82865229875849,-1.38231675480505,1.1949220646848087,-3.2258064516129035,0,-31,-37.0
190725-03-bottom,100ul_quinine,f,Anopheles gambiae,no,4.9,-1.2229016120066696,-0.11308912755665301,0.00039689520065699924,-0.803941696697331,0.300886358403311,-0.7458033854217925,-1.1117287381878818,0,2,23.5
190725-04-top,05_percent_food,f,Anopheles gambiae,no,4.6,-10.934402508513019,-1.3323113550973493,-0.6319290822919401,-0.169889862018465,-0.32278098859844007,0.45894315277311326,-4.334993074942446,-1,-31,73.5
190725-04-bottom,05_percent_food,f,Anopheles gambiae,no,4.5,-0.8830761868075268,-1.0650619996225485,-2.2338792289988634,-2.6670863457483582,-1.53623308569953,1.75258219838167,-1.778271329826668,0,-6,74.0
190725-05-top,05_percent_food,m,Anopheles gambiae,no,4.6,-20.135120178618575,-2.3125229340725024,-1.5527547890047146,-6.6885842991233195,-1.487339141661673,1.476013516764057,-4.5609320713954915,0,-59,380.0
190725-05-bottom,05_percent_food,f,Anopheles gambiae,no,4.9,-4.060066740823137,-0.4013346952188689,-0.5906609848135451,-2.3580876079325,-0.25416158445038317,-0.08156644411762701,-0.778642936596218,0,-13,90.0
190725-06-top,05_percent_food,f,Anopheles gambiae,no,4.4,-25.52836484983315,-3.2956895307010443,-1.5201402709099991,-4.0178632986290355,-1.5807131751969024,1.6452631000040567,-4.838709677419354,0,-88,255.0
190725-07-top,05_percent_food,m,Anopheles gambiae,no,4.7,-21.345099026093475,-2.037832530445351,-1.923261508789487,-7.474137523887441,-0.5912296929646387,0.6205918830443077,-4.780433574207893,0,-63,796.5
190725-07-bottom,05_percent_food,f,Anopheles gambiae,no,4.6,-8.731924360400445,-1.4493346929652637,-1.8878076294796502,-1.3748705029630237,-0.701647748524468,0.7283953740368191,-2.558398220244716,0,-28,-67.5
190725-08-top,05_percent_food,f,Anopheles gambiae,no,4.3,4.505005561735262,0.20757621624726963,0.15299437877658484,3.7344887565235574,0.04066067584075084,-0.03378221233960289,1.167964404894327,0,27,89.0
190725-08-bottom,05_percent_food,f,Anopheles gambiae,no,5.2,-1.5016685205784208,-0.1552683244018911,-0.19027124586458954,-1.283230862667533,-0.07332744752757739,0.08511603335862944,-0.3337041156840934,1,-8,50.5
190725-09-top,05_percent_food,f,Anopheles gambiae,no,5.0,-24.916573971078975,-2.852942196409687,-0.37837308010757553,-4.3013269244360615,-1.019307486334088,0.6979774137236416,-7.953281423804227,-1,-70,311.5
190725-09-bottom,05_percent_food,f,Anopheles gambiae,no,4.5,2.1709028085989317,0.09948059528806819,0.18407311852722613,3.4329066624396094,0.03690035078420796,-0.016204185720151643,0.11129660545353366,0,10,-332.5
190725-10-top,05_percent_food,m,Anopheles gambiae,no,5.1,3.453469700445371,-0.07234918517376465,-0.4270042098702549,-1.0320363096692762,0.14242483471736636,-0.11510366692643015,-0.6109252390247703,0,7,222.0
190725-10-bottom,05_percent_food,m,Anopheles gambiae,no,4.5,0.10978166711082249,-0.021287775569721057,-0.0444424662286228,0.4083406345471938,-0.055296386088571736,0.03258320852922335,-0.00015457852310729603,0,-4,-95.0
190727-01-top,100ul_milliQ_water,f,Anopheles gambiae,no,4.6,-14.627363737486096,-2.3000472473851543,-1.2739713310886633,-2.5192830663269365,-1.587180373089751,2.169645071961698,-4.226918798665183,-1,-36,-28.5
190727-01-bottom,100ul_milliQ_water,m,Anopheles gambiae,no,5.1,8.060033351862145,0.35792592940817586,0.025848207560946967,-2.0865742793265483,-0.17902248904158535,0.4230555646379579,1.2784880489160644,0,22,-167.5
190727-02-top,100ul_milliQ_water,f,Anopheles gambiae,no,5.2,-15.192450896098615,-1.5314190332739368,-1.4463485243429406,-7.858696116913447,-0.8416036616657638,0.8377438483039116,-4.285074060524803,0,-43,182.0
190727-02-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,4.6,-1.7797552836484984,-0.09729922217524675,0.1999387525334071,0.44972519444959236,-0.19646210362468103,0.19880954175775603,-0.5005561735261401,0,-5,475.0
190727-03-top,100ul_milliQ_water,f,Anopheles gambiae,no,4.4,-0.7808106507849604,-0.15289821239933712,-1.7095560657634918,-3.3590329268456,-0.7108619415382587,0.7940508756022372,-0.3898169458269644,0,-4,-494.5
190727-03-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,4.4,7.572730749518847,0.5803269416375874,-0.2354611427513631,2.776276134137552,-0.5162062229403124,0.918562619629574,1.9886009095117831,0,1,-5.0
190727-04-top,100ul_milliQ_water,f,Anopheles gambiae,no,4.9,5.725032013212136,0.15005574207871347,-0.46287733231395434,0.23783168212458294,-0.17016949529578854,0.13024147521351287,1.0005249486644725,0,21,-442.0
190727-04-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,5.3,-18.576195773081203,-1.982842621459693,-0.0922612885891061,-1.5972631837689963,-0.8812300791522407,0.5278908873753093,-2.2246941045606228,0,-57,58.0
190727-05-bottom,100ul_milliQ_water,m,Anopheles gambiae,no,4.6,-13.229571984435797,-1.1216686458927754,-1.8316085179780102,-7.232306665101517,-1.3870525648513987,1.3596830738514898,-3.0572540300166757,0,-49,564.5
190727-06-top,100ul_milliQ_water,f,Anopheles gambiae,no,4.9,-12.911365686105196,-1.6832799116396644,-2.008988707414523,-4.2012265519231065,-2.4696747281347364,2.255347483154743,-2.893773642017378,-1,-48,137.5
190727-06-bottom,100ul_milliQ_water,m,Anopheles gambiae,no,4.5,-27.474972191323694,-2.9868216136146972,-1.5900074125761305,-5.213595785296226,-2.1398698353911128,1.7789703558791028,-5.339265850945495,-1,-87,200.0
190728-01-top,100ul_milliQ_water,f,Anopheles gambiae,no,4.3,2.6031314958542797,-0.025169190313590883,-0.3494098667121308,-1.373677394509535,-0.7966256107181788,0.8691203672856085,0.44252026357764374,0,16,-172.5
190728-01-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,3.6,-6.247548343718338,-0.2725030535737564,-0.18886104011755256,-1.784205623715149,-0.23119932008043456,0.1858098005616291,-0.78087382762029,0,-19,153.0
190728-02-top,100ul_milliQ_water,f,Anopheles gambiae,no,4.3,2.5027808676307006,0.12823624582827378,-0.1914006142272473,2.0355024948774396,-0.231149720913173,0.4677528930685671,0.6117908787541714,0,9,56.5
190728-02-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,4.1,5.376199491232908,0.22972780472531484,-0.10660904638780755,-2.6064978198469495,-0.9759642177078127,1.3559406778969096,1.0536622245081968,-1,18,63.5
190728-03-top,100ul_milliQ_water,f,Anopheles gambiae,no,4.2,-9.955506117908788,-1.097905206061115,-2.735297412655439,-10.12020781824163,-1.5304039784879246,1.5180501908439323,-1.835372636262514,-1,-37,603.0
190728-03-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,4.5,-8.28698553948832,-0.6203142954202346,-1.8420239189640564,-7.916712478653051,-0.4273113721939342,0.44267763144373784,-1.7241379310344827,0,-27,522.0
190728-04-top,100ul_milliQ_water,m,Anopheles gambiae,no,4.0,-6.284760845383758,-0.9758910460750293,-0.9630787426032024,-0.740106673549807,-2.2704909704104677,2.293783703857836,-0.8898776418242489,0,-22,36.0
190728-04-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,3.9,-5.951056729699666,-0.26194044543506523,-0.16945747790516352,-2.2710313814308787,-0.1055678944734115,0.12913815632070363,-1.0011123470522802,0,-27,286.5
190729-01-top,100ul_milliQ_water,m,Anopheles gambiae,no,4.3,-1.5564202334630353,-0.0530271918878939,-0.045302690280257796,0.6426424386434868,0.0,-0.029041868096396778,-0.05558643690939408,0,-3,224.5
190729-01-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,4.5,10.956618464961068,0.7162702004563413,0.026047756635064312,2.219482379086357,0.1319521366911376,-0.040441595976789424,1.6129032258064515,0,32,-89.5
190729-02-bottom,05_percent_food,f,Anopheles gambiae,no,4.6,-2.000400667531894,-0.1456698728953695,-0.565616515894642,-2.4290977377592857,0.0,-0.008289790238463456,-0.3334567900471217,0,-2,4.0
190729-03-top,05_percent_food,f,Anopheles gambiae,no,4.2,-4.671857619577308,-0.42679433696904623,-0.8238221480128887,-5.891202710768711,-0.6078535867358635,0.614459968493981,-1.0567296996662958,1,-15,284.0
190729-03-bottom,05_percent_food,m,Anopheles gambiae,no,5.5,-1.167964404894327,-0.10309079510570936,-0.4976802280540162,-2.683815902361577,-0.04595443808661503,0.07006811570253663,-0.05561735261401557,0,-4,646.0
190729-04-top,05_percent_food,m,Anopheles gambiae,no,4.7,-3.8932146829810907,-0.24193434238685174,-0.0316082795404562,-1.3065637208009484,-0.5728883025400415,0.5729905915281795,-0.6674082313681868,0,-19,224.5
190729-04-bottom,05_percent_food,m,Anopheles gambiae,no,4.7,-1.4452473596442468,-0.20583980321432102,-0.7616669839620306,-3.7734869353130147,-0.031074181381138374,0.0010831320333785643,-0.22234574763757642,0,-5,109.5
190729-05-top,05_percent_food,m,Anopheles gambiae,no,5.1,-4.89432703003337,-0.3403541249864872,-0.61809383539168,-2.3989825084013288,-0.6357336274086904,0.46384900169575355,-0.6117908787541713,0,-14,451.5
190729-05-bottom,05_percent_food,f,Anopheles gambiae,no,4.9,-12.624984292817778,-1.1826696080678314,-1.7475803132374192,-5.997902433754783,-1.775654825213394,1.7841650585505595,-3.670745272525028,0,-32,575.0
190729-06-top,100ul_milliQ_water,f,Anopheles gambiae,no,6.8,-5.725403001667593,-0.6480070832539643,-1.3854760964870267,-5.1960096991568525,-0.4736006004884558,0.4157635670792797,-1.1117287381878822,0,-17,585.5
190729-06-bottom,100ul_milliQ_water,m,Anopheles gambiae,no,4.4,-0.5005561735261401,-0.11806036271881637,0.9958638466635414,4.21799693329067,-0.05246730519227896,0.023341453386574534,0.0,0,0,152.0
190729-07-top,05_percent_food,f,Aedes aegypti,no,5.6,15.160041328113941,-0.12395117739769601,-0.15974745887650488,-0.7297944062567447,-0.2751078451306248,0.3641266107361951,-1.7749633494321708,2,63,-29.0
